   name,Character,r0le,TITLE,  Type,release Year,genres,imdb sc0re,imdb v0tes
Min Ji-a,[Ryung Goo's mother],ACTOR,Tomorrow,SHOW,2022,"['drama', 'fantasy', 'action', 'comedy']",7.7,8564
Ryu Sung-rok,Namgoong Jae-Soo,ACTOR,Tomorrow,SHOW,2022,"['drama', 'fantasy', 'action', 'comedy']",7.7,8564
Yoon Yoo-sun,[Joon Woong's mother],ACTOR,Tomorrow,SHOW,2022,"['drama', 'fantasy', 'action', 'comedy']",7.7,8564
Kim Tae-yun,unknown,DIRECTOR,Tomorrow,SHOW,2022,"['drama', 'fantasy', 'action', 'comedy']",7.7,8564
Michelle Botes,unknown,ACTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Connie Chiume,unknown,ACTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Chris Djuma,unknown,ACTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Desmond Dube,unknown,ACTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Lillian Dube,unknown,ACTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Cindy Mahlangu,unknown,ACTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Sandile Mahlangu,unknown,ACTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Senzo Radebe,unknown,ACTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Robert Whitehead,unknown,ACTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Adze Ugah,unknown,DIRECTOR,Jewel,MOVIE,2022,['drama'],3.3,111
Fred Tallchief,Self. Heather's Father.,ACTOR,Heist,SHOW,2021,"['crime', 'documentation']",6.8,1748
Ed Ronan,"Self. Detective, LYPD",ACTOR,Heist,SHOW,2021,"['crime', 'documentation']",6.8,1748
Titus Tallchief,Self. Heather's Brother.,ACTOR,Heist,SHOW,2021,"['crime', 'documentation']",6.8,1748
Joe Dushek,Self. Special Agent  'The Bulldog',ACTOR,Heist,SHOW,2021,"['crime', 'documentation']",6.8,1748
Larry Duis,"Self. Sergeant, LYPD",ACTOR,Heist,SHOW,2021,"['crime', 'documentation']",6.8,1748
Mark Irish,"Self. Special Agent, FBI",ACTOR,Heist,SHOW,2021,"['crime', 'documentation']",6.8,1748
Elaine Salter,Self. Heather's Sister,ACTOR,Heist,SHOW,2021,"['crime', 'documentation']",6.8,1748
??lex Monner,Rafa,ACTOR,Centauro,MOVIE,2022,"['action', 'crime', 'thriller']",,
Bego?ña Vargas,unknown,ACTOR,Centauro,MOVIE,2022,"['action', 'crime', 'thriller']",,
??dgar Vittorino,Carlos,ACTOR,Centauro,MOVIE,2022,"['action', 'crime', 'thriller']",,
Carlos Bardem,unknown,ACTOR,Centauro,MOVIE,2022,"['action', 'crime', 'thriller']",,
Sebastian Ciontescu,Jairo,ACTOR,Centauro,MOVIE,2022,"['action', 'crime', 'thriller']",,
Adri?­n Gar??n,unknown,ACTOR,Centauro,MOVIE,2022,"['action', 'crime', 'thriller']",,
Dollar Selmouni,Cort??s,ACTOR,Centauro,MOVIE,2022,"['action', 'crime', 'thriller']",,
Patricia Vico,unknown,ACTOR,Centauro,MOVIE,2022,"['action', 'crime', 'thriller']",,
Daniel Calparsoro,unknown,DIRECTOR,Centauro,MOVIE,2022,"['action', 'crime', 'thriller']",,
Guy Pearce,David Carmichael,ACTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
Matilda Anna Ingrid Lutz,Jane,ACTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
Travis Fimmel,Marlon Veidt,ACTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
Jonathan Aris,Joseph Veidt,ACTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
Colin Salmon,Hawthorne,ACTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
J??hannes Haukur J??hannesson,Mr Russell,ACTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
Ned Dennehy,George,ACTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
Antonia Campbell-Hughes,Jaden,ACTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
Olwen Fou??r??,Royale,ACTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
Andrew Baird,unknown,DIRECTOR,Zone 414,MOVIE,2021,"['scifi', 'thriller']",4.9,4146
Lee Min-ki,Yeom Chang-hee,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Kim Ji-won,Yeom Mi-jeong,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Son Suk-ku,Mr. Gu,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Lee El,Yeom Gi-jeong,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Cheon Ho-jin,Yeom Je-ho,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Lee Ki-woo,Cho Tae-hun,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Jeon Hye-jin,Ji Hyeon-a,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Jeon Soo-jin,Ye-rin,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Park So-Ri,Yeom Gi-Jeong's friend,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Kim So-ra,Cho Hui-Seon,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Choi Min-chul,Mr. Baek,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Kim Min-song,Sam-Sik,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Han Sang-jo,Oh Du-hwan,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Park Su-young,Park Sang-Min,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Lee Ji-hye,So Hyang-Gi,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Lee Ho-Young,Choi Jun-Ho,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Kong Ye-ji,Han Su-Jin,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Kim Soo-Yeon,Kim Ji-Hui,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Park Shin-young,Park Shin-Young,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Yang So-min,Director Kim,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Lee Soo-bin,Ko Eun-Bi,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Jung Su-young,Cho Gyeong-Seon,ACTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Kim Sok-yun,unknown,DIRECTOR,My Liberation Notes,SHOW,2022,"['drama', 'family', 'romance']",8.4,1400
Marta Nieto,Elena,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Carla Campra,Sof??a,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Ana Tomeno,Eva,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Isak F??rriz,Guill??n,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
?ngela Cremonte,Blanca,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Patricia L??pez Arnaiz,Sandra,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Sauce Ena,Estrella,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Ernest Villegas,Pablo,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Manolo Caro,unknown,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Lazar DragojeviŽ?,Halid,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Pepa Gracia,Candela,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
Pablo G??mez-Pando,Cu??llar,ACTOR,Feria: The Darkest Light,SHOW,2022,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7,1532
